Lake,Date,Species,Tag Number,Length (inches),Recap,shock time (minutes),Comments,H2O temp,conductivity,Gear,Secchi
N Twin,6/5/2017,BIB,,18.0,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,16.1,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,24.5,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,27.0,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,26.0,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,24.2,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,28.8,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,23.2,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,27.1,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,25.6,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,23.7,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,BIB,,24.0,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,18.6,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,19.1,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,17.0,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,20.4,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,16.6,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,15.6,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,11.6,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,13.1,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,15.7,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,14.9,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,13.8,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,12.7,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,18.3,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,10.2,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,14.2,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,11.6,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,10.9,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,18.8,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,18.8,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,25.0,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,22.1,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,21.0,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,20.1,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,22.0,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,18.4,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,19.4,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,19.2,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,17.0,,,aging fish,72,420,electrofishing,
N Twin,6/5/2017,COC,,15.8,,125,aging fish,72,420,electrofishing,
N Twin,6/6/2017,BIB,,27.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,26.9,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.2,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.4,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,26.4,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.9,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.8,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,27.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,26.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,27.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.8,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.4,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,29.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.8,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.2,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,17.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.8,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.2,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,22.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,26.4,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,25.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,24.8,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,26.9,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,22.2,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,22.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,BIB,,23.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,30.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,21.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,20.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,18.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,17.8,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,12.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,18.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,22.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,27.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,15.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,22.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,20.6,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,13.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,22.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,14.9,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,21.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,17.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,19.2,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,20.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,18.8,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,9.6,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,10.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,11.6,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,14.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,13.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,15.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,26.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,18.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,21.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,23.3,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,16.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,18.2,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,27.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,16.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,18.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,20.4,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,22.1,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,23.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,23.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,23.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,24.6,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,21.6,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,14.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,15.7,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,20.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,21.0,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,17.5,,,aging fish,74,420,electrofishing,
N Twin,6/6/2017,COC,,21.8,,70,aging fish,74,420,electrofishing,
S Twin,6/8/2017,BIB,,28.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,20.1,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,16.1,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,16.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,18.8,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,18.6,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,18.7,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,16.1,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,16.0,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,18.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,21.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,23.6,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,18.1,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,16.0,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,18.6,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,16.6,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,16.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,17.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,17.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,12.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,18.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,23.9,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,17.9,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,18.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,16.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,16.7,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,14.8,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,14.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,BIB,,15.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,23.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,17.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.0,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,17.1,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,19.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.9,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,18.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,18.1,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,17.1,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.7,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,19.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,20.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,22.6,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,19.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,24.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,23.8,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,19.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,25.1,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,19.6,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,18.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,20.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,13.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.7,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,13.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,12.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,13.6,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,13.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.0,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.8,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,16.8,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.8,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,12.9,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.2,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,17.0,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,19.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,13.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.6,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.4,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.7,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.7,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,14.0,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,13.8,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,17.3,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.5,,,aging fish,73,400,electrofishing,
S Twin,6/8/2017,COC,,15.3,,90,aging fish,73,400,electrofishing,
S Twin,6/12/2017,BIB,,19.9,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,18.9,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,18.5,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,18.3,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,20.6,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,22.8,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,20.1,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,18.0,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,19.1,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,17.2,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,20.5,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,16.0,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,16.6,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,16.7,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,14.9,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,14.9,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,15.8,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,15.3,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,14.1,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,BIB,,14.2,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,26.7,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,19.8,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,19.7,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,18.0,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,17.7,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,16.1,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,19.4,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,16.6,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,17.4,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,18.5,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,16.4,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,16.0,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,15.8,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,17.4,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,16.1,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,14.8,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,15.9,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,16.4,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,14.9,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,15.0,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,15.8,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,15.6,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,12.0,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,14.1,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,14.0,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,14.0,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,14.7,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,14.3,,,aging fish,79,420,electrofishing,
S Twin,6/12/2017,COC,,14.0,,50,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,20.0,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,22.1,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.7,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,20.0,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,18.9,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,19.3,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,19.3,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,15.1,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,21.8,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,19.1,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,20.0,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,15.2,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,13.2,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.9,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,16.9,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.5,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,18.0,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.2,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,15.7,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,28.4,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.5,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,18.6,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.9,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,24.8,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.7,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.6,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,19.1,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,16.7,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,14.4,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,15.4,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,18.1,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.6,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,16.8,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,15.9,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,18.6,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,19.7,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,15.2,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,14.9,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,15.8,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,16.3,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,16.7,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,19.5,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,19.3,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,25.5,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,16.4,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,18.6,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.8,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,19.4,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,18.4,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,17.0,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,15.7,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,15.6,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,18.0,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,BIB,,19.2,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,15.5,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,18.2,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,16.2,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,14.3,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,20.3,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,16.9,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,14.8,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,26.5,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,20.5,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,20.7,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,17.8,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,13.6,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,21.7,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,17.6,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,12.2,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,15.5,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,22.0,,,aging fish,79,420,electrofishing,
S Twin,6/13/2017,COC,,14.4,,110,aging fish,79,420,electrofishing,
S Twin,9/22/2017,BIB,5515,18.5,,,,73,430,Fyke Net,
S Twin,9/22/2017,BIB,5514,21.3,,,,73,430,Fyke Net,
S Twin,9/22/2017,COC,5513,14.5,,,,73,430,Fyke Net,
N Twin,10/9/2017,BIB,5564,26.3,,,,60,400,electrofishing,
N Twin,10/9/2017,COC,5567,16.6,,,,60,400,electrofishing,
N Twin,10/9/2017,COC,5565,23.6,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5563,28.9,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5566,26.4,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5562,25.1,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5519,26.9,R,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5561,24.8,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5591,20.8,,,,60,400,electrofishing,
N Twin,10/9/2017,COC,5592,24.4,,,,60,400,electrofishing,
N Twin,10/9/2017,COC,5592,24.4,,,,60,400,electrofishing,
N Twin,10/9/2017,COC,5594,16.5,,25.5,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5593,27.9,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5511,29.5,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5569,23.0,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5570,28.2,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5574,27.9,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5571,22.0,,,,60,400,electrofishing,
N Twin,10/9/2017,BIB,5573,26.5,,,,60,400,electrofishing,
