Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather
8/7/2018,Blue,21655,COC,382,,,,L Pelvic,,Electroshocking,4,Std. Trans 4,Std. Trans 4,Std. Trans 4,Std. Trans 4,1000,26.5,,Sunny Chance Storms High 86F N. wind 5-10mph
5/9/2018,Center,16128,COC,610,3151,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16129,COC,610,3421,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16130,COC,470,1584,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16131,COC,623,3170,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16132,COC,480,1580,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16133,COC,490,1743,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16135,COC,489,1592,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16136,COC,520,1777,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16137,COC,635,2652,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16138,COC,512,1719,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16139,COC,654,4618,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16141,COC,587,2347,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16150,COC,542,3519,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16149,COC,574,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16142,COC,630,2850,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16144,COC,710,4553,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16150,COC,481,1655,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16148,COC,789,6811,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16147,COC,625,3323,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16146,COC,715,4765,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16145,COC,493,4001,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16636,COC,514,3419,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16647,COC,650,2614,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16646,COC,740,5753,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16637,COC,575,2522,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16644,COC,780,7120,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16676,COC,511,1930,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16642,COC,580,2647,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16677,COC,610,2852,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16678,COC,544,2037,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16638,COC,630,3819,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16679,COC,608,3341,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16639,COC,564,2242,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16680,COC,645,3611,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16640,COC,720,4702,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16643,COC,619,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16681,COC,554,2860,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16700,COC,730,5947,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16682,COC,569,2439,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16683,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16699,COC,515,2768,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16684,COC,577,2151,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16685,COC,682,4616,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16698,COC,670,4866,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,4970,COC,530,2761,1,,R Pectoral,2017 Recap,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16686,COC,546,2434,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16687,COC,579,2344,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16688,COC,627,3726,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16697,COC,710,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16689,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16690,COC,630,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16692,COC,690,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16685,COC,620,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16696,COC,536,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16693,COC,642,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16691,COC,693,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16175,COC,610,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16127,COC,632,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16152,COC,640,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16174,COC,696,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16173,COC,665,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16172,COC,638,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16171,COC,650,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16170,COC,765,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16169,COC,610,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16167,COC,705,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16154,COC,470,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16155,COC,596,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16156,COC,621,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16165,COC,560,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16157,COC,54,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16159,COC,670,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16160,COC,584,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16164,COC,480,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16161,COC,603,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16162,COC,515,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16163,COC,665,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16200,COC,530,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16199,COC,561,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16198,COC,640,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16196,COC,657,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16197,COC,640,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16195,COC,490,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16194,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16193,COC,560,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16192,COC,668,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16191,COC,570,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16177,COC,710,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16174,COC,730,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16180,COC,561,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16190,COC,640,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16182,COC,492,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16183,COC,592,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16185,COC,548,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16184,COC,571,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16189,COC,566,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16187,COC,570,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16186,COC,671,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16181,COC,590,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16101,COC,514,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,4820,COC,625,,1,,R Pectoral,2017 Recap,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16188,COC,495,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16126,COC,682,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16151,COC,700,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16103,COC,616,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16125,COC,680,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16124,COC,672,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16102,COC,600,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16123,COC,602,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16121,COC,560,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16122,COC,707,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16119,COC,644,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16120,COC,590,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16118,COC,700,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16116,COC,628,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16118,COC,600,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16114,COC,684,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16113,COC,440,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16112,COC,536,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16110,COC,456,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16111,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16117,COC,722,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16105,COC,702,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16105,COC,483,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16377,COC,497,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16376,COC,560,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16378,COC,512,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16379,COC,518,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16381,COC,665,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16380,COC,630,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16382,COC,640,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16384,COC,570,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16383,COC,592,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16385,COC,696,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16388,COC,650,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16400,COC,612,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16389,COC,638,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16387,COC,570,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16399,COC,646,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16397,COC,633,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16398,COC,635,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16396,COC,449,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16395,COC,490,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16393,COC,651,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16394,COC,550,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16392,COC,555,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16391,COC,474,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16350,COC,700,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16390,COC,470,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16349,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16326,COC,620,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16327,COC,540,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16348,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16329,COC,534,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16347,COC,506,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16331,COC,676,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16330,COC,615,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16332,COC,599,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16333,COC,520,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16334,COC,496,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16335,COC,602,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16336,COC,485,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16337,COC,655,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16338,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16346,COC,562,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16344,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16345,COC,662,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16343,COC,473,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16339,COC,710,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16342,COC,635,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16341,COC,650,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16340,COC,657,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16355,COC,710,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16373,COC,643,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16372,COC,500,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17176,COC,650,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17177,COC,641,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17178,COC,495,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17179,COC,679,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17180,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17181,COC,467,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17183,COC,632,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17184,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17185,COC,520,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17186,COC,732,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17187,COC,516,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17200,COC,640,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17188,COC,632,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17199,COC,556,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17197,COC,470,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17196,COC,629,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17198,COC,683,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17195,COC,526,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17194,COC,562,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17192,COC,654,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17193,COC,545,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17190,COC,505,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17191,COC,623,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17151,COC,690,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17152,COC,532,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17155,COC,570,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17154,COC,506,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17153,COC,470,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17156,COC,634,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17158,COC,480,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17159,COC,600,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17157,COC,727,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17160,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17174,COC,501,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17161,COC,587,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17175,COC,556,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17173,COC,575,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17125,COC,570,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17124,COC,642,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17122,COC,548,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17121,COC,544,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17120,COC,538,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,4788,COC,,,1,,R Pectoral,2017 Recap,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17119,COC,637,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17118,COC,666,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17102,COC,651,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17103,COC,543,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17104,COC,571,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17117,COC,530,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17116,COC,638,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17115,COC,704,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17105,COC,585,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17106,COC,580,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17101,COC,662,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17113,COC,580,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17112,COC,750,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17111,COC,620,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17108,COC,665,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17110,COC,653,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17126,COC,555,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17128,COC,590,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17127,COC,512,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17150,COC,653,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17130,COC,655,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17129,COC,540,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17149,COC,550,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17104,COC,694,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17148,COC,,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,14147,COC,550,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17145,COC,502,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17146,COC,555,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17144,COC,670,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17143,COC,507,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17141,COC,525,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17142,COC,605,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17138,COC,575,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17131,COC,565,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17139,COC,612,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17132,COC,671,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,17134,COC,629,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16615,COC,539,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16610,COC,526,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16620,COC,586,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16623,COC,785,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16614,COC,688,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16613,COC,660,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16624,COC,631,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16612,COC,605,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16622,COC,610,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/9/2018,Center,16648,COC,568,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/17/2018,Center,18601,BIB,477,,,,L Pectoral,,Electroshocking,1,Center trans. 1,Center trans. 1,Center trans. 1,Center trans. 1,453/488,21,210cm,Sunny-25.5C
5/17/2018,Center,18602,BIB,522,,,,L Pectoral,,Electroshocking,1,Center trans. 1,Center trans. 1,Center trans. 1,Center trans. 1,453/488,21,210cm,Sunny-25.5C
5/17/2018,Center,18603,BIB,446,,,,L Pectoral,,Electroshocking,1,Center trans. 1,Center trans. 1,Center trans. 1,Center trans. 1,453/488,21,210cm,Sunny-25.5C
5/17/2018,Center,18604,BIB,437,,,,L Pectoral,,Electroshocking,1,Center trans. 1,Center trans. 1,Center trans. 1,Center trans. 1,453/488,21,210cm,Sunny-25.5C
5/17/2018,Center,18605,BIB,535,,,,L Pectoral,,Electroshocking,1,Center trans. 1,Center trans. 1,Center trans. 1,Center trans. 1,453/488,21,210cm,Sunny-25.5C
5/17/2018,Center,18677,COC,563,,,,L Pectoral,,Electroshocking,1,Center trans. 1,Center trans. 1,Center trans. 1,Center trans. 1,453/488,21,210cm,Sunny-25.5C
5/17/2018,Center,18678,BIB,450,,,,L Pectoral,,Electroshocking,1,Center trans. 1,Center trans. 1,Center trans. 1,Center trans. 1,453/488,21,210cm,Sunny-25.5C
