Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather,Year
6/14/2017,Center,.,CAP,455,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,629,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,496,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,660,.,1,,DORSAL,no tag,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,4859,CAP,555,.,1,,TAG/RIGHT PELVIC,2017 recap,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,482,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,540,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,668,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,434,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,400,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,418,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,412,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/15/2017,Center,.,CAP,415,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,521,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,659,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,394,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,699,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,575,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,581,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,543,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,568,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,459,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,603,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,527,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,438,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,412,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,779,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,480,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,492,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,427,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,508,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,455,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,508,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,431,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,520,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,623,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,527,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,424,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,516,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,474,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,543,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,542,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,599,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,513,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,489,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,521,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,406,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,515,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,506,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,490,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,479,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,516,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,CAP,486,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,.,BIB,421,.,.,,.,.,EF,1,.,,.,,4200,28.33333333,,.,2017
6/15/2017,Center,4040,BIB,482,.,1,,TAG/RIGHT PELVIC,FOUND DEAD DURING EF EVENT,EF,1,.,,.,,4200,28.33333333,,.,2017
