"Date","Lake","TAG.NUMBER","Species","Length..mm.","Tag.Loss","Gear","Year","detect"
2019-06-13,"Storm","21661","COC",483,NA,"Electroshocking","2019",1
2019-06-13,"Storm","25097","COC",444,NA,"Electroshocking","2019",1
2019-06-13,"Storm","25098","COC",447,NA,"Electroshocking","2019",1
2019-06-13,"Storm","25099","COC",618,NA,"Electroshocking","2019",1
2019-06-13,"Storm","25071","COC",521,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28301","COC",536,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28302","COC",492,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28303","COC",569,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28304","COC",496,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28305","COC",484,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28306","COC",520,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28307","COC",457,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28308","COC",484,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28309","COC",457,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28310","COC",542,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28311","COC",473,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28312","COC",456,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28313","COC",565,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28314","COC",540,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28315","COC",454,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28316","COC",533,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28317","COC",564,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28318","COC",493,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28319","COC",556,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28320","COC",713,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28321","COC",657,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28322","COC",572,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28323","COC",577,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28324","COC",581,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28325","COC",529,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28351","COC",508,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28352","COC",545,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28353","COC",540,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28354","COC",500,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28355","COC",691,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28356","COC",495,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28357","COC",506,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28358","COC",523,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28359","COC",487,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28360","COC",426,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28361","COC",487,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28362","COC",589,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28363","COC",591,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28364","COC",445,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28365","COC",548,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28366","COC",474,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28367","COC",503,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28368","COC",539,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28369","COC",422,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28370","COC",441,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28371","COC",503,NA,"Electroshocking","2019",1
2019-06-13,"Storm","16305","COC",457,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28372","COC",521,NA,"Electroshocking","2019",1
2019-06-13,"Storm","28373","COC",572,NA,"Electroshocking","2019",1
2019-06-13,"Storm","21351","COC",NA,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28374","COC",667,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28375","COC",573,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","25067","COC",587,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28326","COC",620,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28327","BIB",635,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28328","COC",656,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28329","COC",640,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28330","COC",575,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28331","COC",661,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28332","COC",504,NA,"Electroshocking","2019",1
2019-06-14,"Five Island","28333","COC",NA,1,"Electroshocking","2019",1
2019-06-16,"Storm","1483","BIB",563,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1484","COC",535,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1485","COC",450,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1486","COC",548,1,"Electroshocking","2019",1
2019-06-16,"Storm","1487","COC",552,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1488","COC",526,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1489","COC",487,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1490","COC",419,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1491","COC",521,1,"Electroshocking","2019",1
2019-06-16,"Storm","1492","COC",485,NA,"Electroshocking","2019",1
2019-06-16,"Storm","23502","COC",514,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1493","COC",591,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1494","COC",625,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1495","COC",496,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1496","COC",558,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1497","COC",517,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1498","COC",595,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1499","COC",523,NA,"Electroshocking","2019",1
2019-06-16,"Storm","1500","COC",494,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29101","COC",466,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29102","COC",588,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29103","COC",553,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29104","COC",532,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29105","COC",603,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29106","COC",545,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29107","COC",536,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29108","COC",488,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29109","COC",602,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29110","COC",481,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29111","COC",510,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29112","COC",495,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29113","COC",552,NA,"Electroshocking","2019",1
2019-06-16,"Storm","21343","COC",499,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29114","COC",441,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29115","COC",514,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29116","COC",522,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29117","COC",461,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29118","COC",487,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29119","COC",555,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29120","COC",469,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29121","COC",502,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29122","COC",549,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29123","COC",574,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29124","COC",490,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29125","COC",569,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29176","COC",499,NA,"Electroshocking","2019",1
2019-06-16,"Storm","28679","COC",579,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29177","COC",547,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29178","COC",500,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29179","COC",504,NA,"Electroshocking","2019",1
2019-06-16,"Storm","21734","COC",628,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29180","COC",611,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29181","COC",524,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29182","COC",532,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29183","COC",516,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29184","COC",546,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29186","COC",598,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29187","COC",546,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29188","COC",537,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29189","COC",516,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29190","COC",538,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29191","COC",531,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29192","COC",555,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29193","COC",532,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29194","COC",539,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29195","COC",415,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29196","COC",566,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29197","COC",544,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29198","COC",540,NA,"Electroshocking","2019",1
2019-06-16,"Storm","22075","COC",551,NA,"Electroshocking","2019",1
2019-06-16,"Storm","23758","COC",555,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29199","COC",486,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29200","COC",539,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29151","COC",475,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29152","COC",504,NA,"Electroshocking","2019",1
2019-06-16,"Storm","21665","COC",550,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29153","COC",578,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29154","COC",623,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29155","COC",565,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29156","COC",534,NA,"Electroshocking","2019",1
2019-06-16,"Storm","22072","COC",NA,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29157","COC",493,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29158","COC",481,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29159","COC",492,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29160","COC",596,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29161","COC",525,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29162","COC",541,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29163","COC",528,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29164","COC",755,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29165","COC",580,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29166","COC",495,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29167","COC",473,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29168","COC",535,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29169","COC",620,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29171","COC",560,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29172","COC",589,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29173","COC",493,NA,"Electroshocking","2019",1
2019-06-16,"Storm","20758","COC",482,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29174","COC",486,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29175","COC",587,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29126","COC",545,NA,"Electroshocking","2019",1
2019-06-16,"Storm","21729","COC",514,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29127","COC",606,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29128","COC",575,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29129","COC",532,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29130","COC",530,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29131","COC",476,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29133","COC",515,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29134","COC",542,NA,"Electroshocking","2019",1
2019-06-16,"Storm","29135","COC",510,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29136","COC",739,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29137","COC",606,1,"Electroshocking","2019",1
2019-06-17,"Five Island","29138","COC",608,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29139","COC",623,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29140","COC",592,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","18428","COC",565,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29141","COC",675,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29142","COC",668,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25301","COC",615,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25302","COC",656,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29145","COC",598,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29146","COC",656,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29147","COC",616,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29148","COC",720,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","29149","COC",622,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25303","COC",590,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25304","COC",629,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25305","COC",577,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25306","COC",566,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25307","COC",660,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25308","COC",670,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25309","BIB",652,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25310","COC",607,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","21931","COC",586,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25311","COC",575,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25312","COC",632,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25313","COC",668,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25314","COC",600,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","21461","COC",585,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25315","COC",552,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25316","COC",620,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25317","BIB",678,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25318","BIB",620,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25319","COC",697,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25323","COC",560,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","19149","COC",615,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25320","COC",646,NA,"Electroshocking","2019",1
2019-06-17,"Five Island","25324","COC",624,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25326","COC",670,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25327","COC",517,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25328","COC",477,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25329","COC",700,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25330","COC",744,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25332","COC",627,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25332","COC",774,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25333","COC",715,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25334","COC",763,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25335","COC",526,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25336","COC",836,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25337","COC",706,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25338","COC",744,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25339","COC",710,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25341","COC",770,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25342","COC",733,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25343","COC",593,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25344","COC",737,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25345","COC",705,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25346","COC",470,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25347","COC",753,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25348","COC",791,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25349","COC",771,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25350","COC",784,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25351","COC",735,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25353","COC",673,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25354","COC",713,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25352","COC",659,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25355","COC",726,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25356","COC",584,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25357","COC",496,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25358","COC",722,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25359","COC",682,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25360","COC",706,1,"Electroshocking","2019",1
2019-06-18,"Silver","25361","COC",504,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25362","COC",557,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25364","COC",480,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25365","COC",619,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25366","COC",659,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25367","COC",710,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25368","COC",764,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25369","BIB",623,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25370","COC",714,NA,"Electroshocking","2019",1
2019-06-18,"Silver","25371","COC",744,NA,"Electroshocking","2019",1
2019-06-19,"Center","21001","BIB",590,NA,"Electroshocking","2019",1
2019-06-19,"Center","21002","BIB",559,NA,"Electroshocking","2019",1
2019-06-19,"Center","21003","BIB",481,NA,"Electroshocking","2019",1
2019-06-19,"Center","21004","COC",602,NA,"Electroshocking","2019",1
2019-06-19,"Center","21005","COC",610,NA,"Electroshocking","2019",1
2019-06-19,"Center","21006","COC",640,NA,"Electroshocking","2019",1
2019-06-19,"Center","21007","COC",642,NA,"Electroshocking","2019",1
2019-06-19,"Center","21008","COC",549,NA,"Electroshocking","2019",1
2019-06-19,"Center","21009","BIB",604,1,"Electroshocking","2019",1
2019-06-19,"Center","21010","COC",720,NA,"Electroshocking","2019",1
2019-06-19,"Center","21011","COC",704,NA,"Electroshocking","2019",1
2019-06-19,"Center","21012","COC",605,NA,"Electroshocking","2019",1
2019-06-19,"Center","21013","COC",600,NA,"Electroshocking","2019",1
2019-06-19,"Center","25410","COC",575,NA,"Electroshocking","2019",1
2019-06-19,"Center","25408","COC",582,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","20821","COC",652,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25372","COC",734,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25373","COC",619,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25375","COC",547,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25376","COC",575,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","21752","COC",665,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25377","COC",640,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25378","COC",481,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25379","COC",622,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25380","COC",631,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25381","COC",599,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25382","COC",542,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25383","COC",666,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","21768","COC",672,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25384","COC",565,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25385","COC",591,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25386","COC",616,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25387","COC",549,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25388","COC",497,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25389","COC",571,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25390","COC",610,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25391","COC",531,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25392","COC",478,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25393","COC",722,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25394","COC",624,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25395","COC",635,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25396","COC",603,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25397","COC",560,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25398","COC",656,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25399","COC",641,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","25400","COC",685,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27001","COC",630,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27002","COC",683,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27003","COC",664,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27004","COC",707,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27005","COC",595,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27007","COC",601,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27008","COC",648,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27009","COC",581,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27010","COC",620,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27011","COC",533,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27012","COC",513,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27013","COC",650,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27014","COC",623,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27015","COC",705,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27016","COC",607,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27017","COC",685,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27018","COC",603,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27019","COC",637,1,"Electroshocking","2019",1
2019-06-25,"Five Island","27021","COC",602,NA,"Electroshocking","2019",1
2019-06-25,"Five Island","27022","COC",600,1,"Electroshocking","2019",1
2019-06-26,"Storm","27023","COC",581,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27024","COC",532,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27025","COC",580,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27026","COC",544,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27027","COC",565,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27028","COC",554,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27029","COC",530,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27030","COC",504,NA,"Electroshocking","2019",1
2019-06-26,"Storm","28688","COC",456,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27031","COC",546,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27032","COC",507,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27033","COC",580,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27034","COC",504,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27035","COC",630,1,"Electroshocking","2019",1
2019-06-26,"Storm","21311","COC",590,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27037","COC",494,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27038","COC",528,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27039","COC",460,1,"Electroshocking","2019",1
2019-06-26,"Storm","27040","COC",549,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27041","COC",604,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27042","COC",522,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27036","COC",551,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27043","COC",529,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27044","COC",592,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27045","COC",510,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27047","COC",519,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27048","COC",515,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27049","COC",489,NA,"Electroshocking","2019",1
2019-06-26,"Storm","27050","COC",492,NA,"Electroshocking","2019",1
2019-06-27,"Blue","10871","COC",424,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27051","COC",410,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27052","COC",434,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27053","COC",530,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27054","COC",422,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27055","COC",381,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27056","COC",397,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27057","COC",486,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27058","COC",371,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27059","COC",465,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27060","COC",450,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27061","COC",475,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27062","COC",391,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27063","COC",485,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27064","COC",421,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27065","COC",359,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27066","COC",401,NA,"Electroshocking","2019",1
2019-06-27,"Blue","8002","COC",400,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27067","COC",439,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27068","COC",421,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27069","COC",406,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27070","COC",371,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27071","COC",430,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27072","COC",421,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27073","COC",443,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27074","COC",402,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27075","COC",443,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27076","COC",389,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27077","COC",431,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27078","COC",386,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27079","COC",517,NA,"Electroshocking","2019",1
2019-06-27,"Blue","27080","COC",429,NA,"Electroshocking","2019",1
